Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-04 17:00:00,6424,Amkar,FK Akhmat,0,4,10,9.1250,10,9.6619,10,9.5881
2014-08-08 15:00:00,6425,Amkar,FC Ufa,0,1,9.125,8.7500,9.6619,9.5795,9.5881,9.1705
2014-08-12 17:00:00,6433,Amkar,Torpedo Moscow,1,1,8.75,8.9375,9.5795,9.6828,9.1705,9.4422
2014-08-18 18:00:00,6448,Amkar,Kuban Krasnodar,0,1,8.9375,9.1875,9.6828,9.9721,9.4422,9.9029
2014-08-23 14:00:00,6451,Amkar,Zenit St. Petersburg,0,2,9.1875,9.7656,9.9721,10.7102,9.9029,10.8210
2014-08-30 14:00:00,6459,Amkar,Spartak Moscow,2,0,9.7656,10.5000,10.7102,11.0960,10.821,11.4039
2014-09-15 14:00:00,6399,Amkar,Ural,2,1,10.5,10.2812,11.096,11.1653,11.4039,10.6471
2014-09-22 14:00:00,6407,Amkar,FC Krasnodar,1,2,10.2812,9.9726,11.1653,10.9351,10.6471,10.5101
2014-09-28 13:00:00,6413,Amkar,Lokomotiv Moscow,1,3,9.9726,9.5156,10.9351,10.5360,10.5101,10.4952
2014-10-25 11:00:00,6385,Amkar,FC Rostov,2,0,9.5156,9.3857,10.536,10.0981,10.4952,10.1734
2014-11-03 13:30:00,6351,Amkar,Rubin Kazan,1,1,9.3857,9.8879,10.0981,10.4411,10.1734,10.8348
2014-11-08 10:00:00,6354,Amkar,Mordovya,0,1,9.8879,9.1245,10.4411,9.7140,10.8348,10.2851
2014-11-23 13:00:00,6366,Amkar,Arsenal Tula,0,4,9.1245,8.0069,9.714,9.2321,10.2851,9.5318
2014-11-28 16:00:00,6369,Amkar,FC Rostov,1,1,8.0069,8.2377,9.2321,9.3980,9.5318,9.8275
2014-12-02 16:00:00,6331,Amkar,CSKA Moscow,1,2,8.2377,8.7213,9.398,9.9241,9.8275,10.5186
2014-12-07 13:00:00,6341,Amkar,Dinamo Moscow,0,5,8.7213,8.3297,9.9241,10.4640,10.5186,10.4455
2015-03-09 10:00:00,6311,Amkar,Torpedo Moscow,0,0,8.3297,8.5423,10.464,10.7423,10.4455,10.5924
2015-03-14 10:00:00,6315,Amkar,FC Ufa,1,1,8.5423,9.0123,10.7423,11.2396,10.5924,11.0351
2015-03-21 09:00:00,6323,Amkar,Ural,0,1,9.0123,9.0104,11.2396,11.3473,11.0351,11.1735
2015-04-04 10:00:00,6265,Amkar,Rubin Kazan,0,3,9.0104,8.4055,11.3473,11.2427,11.1735,10.8183
2015-04-07 15:45:00,6273,Amkar,Mordovya,0,1,8.4055,8.3513,11.2427,11.3708,10.8183,10.8317
2015-04-13 15:15:00,6286,Amkar,CSKA Moscow,1,0,8.3513,9.3635,11.3708,12.1698,10.8317,11.8071
2015-04-20 15:00:00,6295,Amkar,Arsenal Tula,0,1,9.3635,9.2269,12.1698,12.4531,11.8071,11.5006
2015-04-25 11:00:00,6299,Amkar,FK Akhmat,2,1,9.2269,9.5895,12.4531,12.6437,11.5006,11.7853
2015-04-30 15:00:00,6305,Amkar,Dinamo Moscow,2,0,9.5895,10.3094,12.6437,13.0929,11.7853,12.2759
2015-05-03 14:00:00,6228,Amkar,Lokomotiv Moscow,1,1,10.3094,10.0817,13.0929,12.9246,12.2759,11.9889
