id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
165760,4,SavedShot,0.8219999694824218,0.3529999923706055,0.045021310448646545,Corentin Tolisso,h,3603,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Robert Lewandowski,BallTouch
165761,8,Goal,0.9290000152587891,0.40599998474121096,0.08038152009248734,Niklas Süle,h,75,SetPiece,2017,Head,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Sebastian Rudy,Cross
165764,15,MissedShots,0.7090000152587891,0.6419999694824219,0.013485807925462723,Arturo Vidal,h,222,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,,None
165765,17,Goal,0.97,0.45599998474121095,0.4763222634792328,Corentin Tolisso,h,3603,FromCorner,2017,Head,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Arturo Vidal,Chipped
165767,22,SavedShot,0.9409999847412109,0.315,0.09167186915874481,Corentin Tolisso,h,3603,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Thomas Müller,Pass
165769,26,SavedShot,0.935,0.5790000152587891,0.4732430577278137,Thomas Müller,h,224,OpenPlay,2017,LeftFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Franck Ribéry,Pass
165773,42,MissedShots,0.7019999694824218,0.46599998474121096,0.02209511585533619,Corentin Tolisso,h,3603,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Franck Ribéry,Pass
165777,51,Goal,0.885,0.5,0.75777667760849,Robert Lewandowski,h,227,Penalty,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,,Standard
165781,61,SavedShot,0.9069999694824219,0.46599998474121096,0.06677819043397903,Mats Hummels,h,373,SetPiece,2017,Head,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Sebastian Rudy,Chipped
165784,77,MissedShots,0.904000015258789,0.6630000305175782,0.040290769189596176,Robert Lewandowski,h,227,OpenPlay,2017,LeftFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,,Aerial
165786,84,BlockedShot,0.805,0.674000015258789,0.049711041152477264,Kingsley Coman,h,226,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Rafinha,Pass
165787,85,MissedShots,0.86,0.375,0.271974116563797,Robert Lewandowski,h,227,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Arjen Robben,Pass
165791,90,SavedShot,0.91,0.40200000762939453,0.3903072476387024,Arjen Robben,h,392,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Robert Lewandowski,Pass
165762,11,SavedShot,0.9080000305175782,0.34599998474121096,0.09781431406736374,Admir Mehmedi,a,194,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,Karim Bellarabi,Throughball
165763,11,MissedShots,0.8619999694824219,0.4779999923706055,0.07169897109270096,Karim Bellarabi,a,186,OpenPlay,2017,RightFoot,8259,Bayern Munich,Bayer Leverkusen,3,1,2017-08-18 19:30:00,,Rebound
