Dátum,Meccs-ID,Hazai-Csapat,Hazai-Gól,Vendég-Gól,Vendég csapat
2020-07-01 19:45:00,13375,(H) SPAL 2013,2,2,(V) AC Milan,0.624702,1.59634,10.944,9.564,9.784,10.689,9.476,9.411,10.124,10.201,10.300
2020-07-05 17:30:00,13382,(H) Sampdoria,3,0,(V) SPAL 2013,1.27013,1.1329,9.440,9.784,9.073,9.350,9.411,9.555,10.160,10.300,9.606
2020-07-09 17:30:00,13396,(H) SPAL 2013,0,3,(V) Udinese,0.325928,1.34662,10.313,9.073,8.508,10.672,9.555,9.454,9.527,9.606,8.966
2020-07-12 15:15:00,13405,(H) Genoa,2,0,(V) SPAL 2013,0.0436239,2.81026,9.873,8.508,8.474,10.312,9.454,9.102,9.486,8.966,9.413
2020-07-16 19:45:00,13412,(H) SPAL 2013,0,4,(V) Inter,0.811137,2.53043,10.887,8.474,7.952,10.911,9.102,8.999,9.823,9.413,8.820
2020-07-19 17:30:00,13420,(H) Brescia,2,1,(V) SPAL 2013,1.58437,1.62366,8.324,7.952,7.920,9.182,8.999,9.160,9.227,8.820,8.807
2020-07-22 19:45:00,13436,(H) SPAL 2013,1,6,(V) Roma,0.511748,1.78955,10.607,7.920,7.217,10.615,9.160,9.079,9.827,8.807,8.006
2020-07-26 17:30:00,13445,(H) SPAL 2013,1,1,(V) Torino,0.376682,1.55546,9.915,7.217,7.766,9.857,9.079,8.854,9.938,8.006,8.659
2020-07-29 17:30:00,13452,(H) Verona,3,0,(V) SPAL 2013,0.737187,2.03906,9.186,7.766,7.496,9.695,8.854,8.864,9.449,8.659,8.557
2020-08-02 16:00:00,13460,(H) SPAL 2013,1,3,(V) Fiorentina,0.861493,2.24878,11.605,7.496,7.898,10.125,8.864,8.707,11.458,8.557,9.004
,
Utolsó 10 mérkőzés szerzett góljai:,6:10,Utolsó 10 mérkőzés kapott góljai:,29:10
Meccsenkénti átlag szerzett gólok:,0.6,Meccsenkénti átlag kapott gólok:,2.9
