id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
217133,1,MissedShots,0.750999984741211,0.605999984741211,0.020436637103557587,Lucas Ocampos,h,1109,OpenPlay,2018,LeftFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Valère Germain,Pass
217134,8,BlockedShot,0.7119999694824218,0.5709999847412109,0.009821521118283272,Jordan Amavi,h,961,SetPiece,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,None
217135,17,MissedShots,0.895,0.5359999847412109,0.036892328411340714,Valère Germain,h,3309,OpenPlay,2018,Head,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Jordan Amavi,Aerial
217136,18,MissedShots,0.919000015258789,0.40200000762939453,0.021570898592472076,Valère Germain,h,3309,SetPiece,2018,Head,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Dimitri Payet,Aerial
217137,21,SavedShot,0.7,0.525,0.039461467415094376,Dimitri Payet,h,536,DirectFreekick,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,Standard
217138,24,MissedShots,0.72,0.43400001525878906,0.046671271324157715,Dimitri Payet,h,536,DirectFreekick,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,Standard
217140,27,MissedShots,0.92,0.6029999923706054,0.11683060228824615,Dimitri Payet,h,536,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Clinton N&#039;Jie,Pass
217142,40,BlockedShot,0.9019999694824219,0.4520000076293945,0.08847397565841675,Valère Germain,h,3309,OpenPlay,2018,Head,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Lucas Ocampos,Cross
217143,44,Goal,0.885,0.5,0.7600951194763184,Dimitri Payet,h,536,Penalty,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,Standard
217144,50,MissedShots,0.8719999694824219,0.40799999237060547,0.06397893279790878,Lucas Ocampos,h,1109,FromCorner,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,None
217145,51,SavedShot,0.8919999694824219,0.25799999237060545,0.04346320033073425,Clinton N&#039;Jie,h,960,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Dimitri Payet,Chipped
217146,55,BlockedShot,0.825999984741211,0.39599998474121095,0.04050065949559212,Maxime Lopez,h,3772,SetPiece,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Dimitri Payet,Pass
217147,58,BlockedShot,0.855,0.5570000076293945,0.087200827896595,Dimitri Payet,h,536,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,None
217148,59,SavedShot,0.8490000152587891,0.8140000152587891,0.01476459763944149,Morgan Sanson,h,3696,FromCorner,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,None
217149,61,SavedShot,0.9490000152587891,0.3029999923706055,0.07603500038385391,Bouna Sarr,h,3393,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Lucas Ocampos,Pass
217150,61,Goal,0.9119999694824219,0.5220000076293946,0.4700292646884918,Dimitri Payet,h,536,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,Rebound
217151,66,MissedShots,0.9119999694824219,0.5209999847412109,0.3872928023338318,Valère Germain,h,3309,OpenPlay,2018,Head,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Bouna Sarr,Aerial
217152,69,SavedShot,0.9,0.425,0.11015638709068298,Lucas Ocampos,h,1109,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,None
217155,74,SavedShot,0.8590000152587891,0.3729999923706055,0.13523392379283905,Valère Germain,h,3309,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Dimitri Payet,Throughball
217156,76,MissedShots,0.7919999694824219,0.625,0.011378484778106213,Jordan Amavi,h,961,FromCorner,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Dimitri Payet,Chipped
217158,83,MissedShots,0.7480000305175781,0.625,0.023136092349886894,Lucas Ocampos,h,1109,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Luiz Gustavo,BallRecovery
217159,88,Goal,0.8630000305175781,0.664000015258789,0.3113555312156677,Valère Germain,h,3309,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Morgan Sanson,Chipped
217160,91,Goal,0.9530000305175781,0.5479999923706055,0.583884060382843,Florian Thauvin,h,942,OpenPlay,2018,LeftFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Jordan Amavi,Cross
217139,25,MissedShots,0.8280000305175781,0.49,0.06235542148351669,Manu García,a,906,OpenPlay,2018,RightFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Mathieu Dossevi,Pass
217141,33,MissedShots,0.8969999694824219,0.5109999847412109,0.03683348745107651,Christopher Jullien,a,4345,SetPiece,2018,Head,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Max Gradel,Aerial
217153,70,SavedShot,0.8490000152587891,0.6370000076293946,0.06690941751003265,Max Gradel,a,464,OpenPlay,2018,LeftFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,TakeOn
217154,71,MissedShots,0.685,0.39,0.007799012586474419,John Bostock,a,6815,OpenPlay,2018,LeftFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,Corentin Jean,Pass
217157,79,MissedShots,0.855,0.5179999923706055,0.060260117053985596,Aaron Leya Iseka,a,5787,OpenPlay,2018,LeftFoot,10643,Marseille,Toulouse,4,0,2018-08-10 21:45:00,,None
