id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
309873,9,BlockedShot,0.93,0.5479999923706055,0.0498783178627491,Rony Lopes,h,3362,OpenPlay,2019,Head,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Ruben Aguilar,Aerial
309875,19,MissedShots,0.7930000305175782,0.36400001525878906,0.02719028852880001,Benjamin Henrichs,h,435,OpenPlay,2019,LeftFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Gelson Martins,Pass
309876,21,MissedShots,0.7580000305175781,0.33599998474121096,0.018919168040156364,Benjamin Henrichs,h,435,OpenPlay,2019,RightFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Cesc Fàbregas,Pass
309882,60,SavedShot,0.8909999847412109,0.425,0.3015974760055542,Gelson Martins,h,7012,OpenPlay,2019,RightFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Benjamin Henrichs,Pass
309883,61,BlockedShot,0.845999984741211,0.39099998474121095,0.05891837179660797,Rony Lopes,h,3362,OpenPlay,2019,LeftFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,,Dispossessed
309886,67,MissedShots,0.775,0.555,0.031205283477902412,Boschilia,h,3747,OpenPlay,2019,LeftFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Jemerson,Pass
309890,89,BlockedShot,0.8859999847412109,0.47900001525878905,0.07547395676374435,Jonathan Panzo,h,7247,FromCorner,2019,LeftFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Moussa Sylla,BallTouch
309872,4,Goal,0.9490000152587891,0.5029999923706054,0.3407376706600189,Moussa Dembele,a,7142,FromCorner,2019,Head,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Bertrand Traoré,Aerial
309874,15,MissedShots,0.735999984741211,0.38599998474121094,0.05074387043714523,Memphis Depay,a,555,DirectFreekick,2019,RightFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,,Standard
309877,35,Goal,0.7219999694824218,0.634000015258789,0.01822926662862301,Memphis Depay,a,555,OpenPlay,2019,RightFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Thiago Mendes,Pass
309878,42,BlockedShot,0.8059999847412109,0.31799999237060544,0.01651734858751297,Léo Dubois,a,3412,FromCorner,2019,RightFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Memphis Depay,TakeOn
309879,56,BlockedShot,0.9180000305175782,0.46700000762939453,0.04029425233602524,Joachim Andersen,a,6314,FromCorner,2019,Head,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Bertrand Traoré,Aerial
309880,58,MissedShots,0.75,0.45799999237060546,0.0256426390260458,Bertrand Traoré,a,695,OpenPlay,2019,LeftFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Thiago Mendes,BallTouch
309881,59,MissedShots,0.769000015258789,0.28299999237060547,0.016392432153224945,Léo Dubois,a,3412,OpenPlay,2019,LeftFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Bertrand Traoré,Pass
309884,64,BlockedShot,0.7419999694824219,0.485,0.025507180020213127,Lucas Tousart,a,3743,OpenPlay,2019,LeftFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Thiago Mendes,BallRecovery
309885,65,MissedShots,0.9519999694824218,0.4,0.018480362370610237,Bertrand Traoré,a,695,FromCorner,2019,Head,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Memphis Depay,Aerial
309887,69,MissedShots,0.860999984741211,0.4779999923706055,0.13530395925045013,Memphis Depay,a,555,OpenPlay,2019,LeftFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Moussa Dembele,Pass
309888,74,MissedShots,0.4420000076293945,0.49400001525878906,0.009213692508637905,Memphis Depay,a,555,OpenPlay,2019,RightFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Jason Denayer,Pass
309889,79,Goal,0.7719999694824219,0.625,0.023862143978476524,Lucas Tousart,a,3743,OpenPlay,2019,RightFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Thiago Mendes,Pass
309891,90,MissedShots,0.8209999847412109,0.4809999847412109,0.11210937052965164,Moussa Dembele,a,7142,OpenPlay,2019,RightFoot,12709,Monaco,Lyon,0,3,2019-08-09 19:45:00,Maxwel Cornet,Pass
