id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
24339,11,SavedShot,0.9030000305175782,0.23899999618530274,0.034118007868528366,Thomas Müller,h,224,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Philipp Lahm,Chipped
24340,17,SavedShot,0.8519999694824218,0.27700000762939453,0.030940556898713112,Arjen Robben,h,392,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Philipp Lahm,Pass
24342,26,BlockedShot,0.8030000305175782,0.27700000762939453,0.02171844244003296,Arjen Robben,h,392,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Holger Badstuber,Chipped
24343,28,SavedShot,0.870999984741211,0.3240000152587891,0.05034535750746727,Thomas Müller,h,224,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,,None
24344,29,SavedShot,0.9180000305175782,0.5309999847412109,0.11107819527387619,Robert Lewandowski,h,227,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Gianluca Gaudino,Chipped
24345,33,BlockedShot,0.8540000152587891,0.6990000152587891,0.07147226482629776,Juan Bernat,h,414,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Mario Götze,TakeOn
24346,36,Goal,0.95,0.435,0.5562360882759094,Thomas Müller,h,224,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Arjen Robben,Pass
24347,42,MissedShots,0.895,0.6630000305175782,0.03674671798944473,Mario Götze,h,422,FromCorner,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Arjen Robben,Cross
24348,46,Goal,0.870999984741211,0.5209999847412109,0.4589627981185913,Arjen Robben,h,392,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Robert Lewandowski,Pass
24350,54,BlockedShot,0.8180000305175781,0.36900001525878906,0.04905574023723602,Philipp Lahm,h,218,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Arjen Robben,Pass
24351,56,SavedShot,0.8530000305175781,0.3820000076293945,0.3517444133758545,Robert Lewandowski,h,227,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,David Alaba,Throughball
24354,69,SavedShot,0.7230000305175781,0.634000015258789,0.04369654506444931,David Alaba,h,391,DirectFreekick,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,,Standard
24358,82,BlockedShot,0.77,0.4209999847412109,0.018588794395327568,Arjen Robben,h,392,FromCorner,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Sebastian Rode,TakeOn
24360,87,SavedShot,0.9069999694824219,0.6509999847412109,0.24450834095478058,Xherdan Shaqiri,h,888,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Holger Badstuber,Pass
24361,89,ShotOnPost,0.8480000305175781,0.6329999923706054,0.3550524115562439,Arjen Robben,h,392,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Sebastian Rode,Chipped
24362,90,MissedShots,0.8980000305175782,0.639000015258789,0.09446448087692261,Thomas Müller,h,224,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Arjen Robben,BallTouch
24363,91,SavedShot,0.9080000305175782,0.7440000152587891,0.04138970002532005,Juan Bernat,h,414,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Xherdan Shaqiri,Pass
24338,10,BlockedShot,0.784000015258789,0.285,0.020050784572958946,Sebastian Jung,a,156,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Kevin De Bruyne,Pass
24341,21,SavedShot,0.81,0.36700000762939455,0.02949647232890129,Vieirinha,a,151,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Kevin De Bruyne,Chipped
24349,51,Goal,0.8280000305175781,0.305,0.03534923493862152,Ivica Olic,a,303,OpenPlay,2014,LeftFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Vieirinha,Pass
24352,57,SavedShot,0.8180000305175781,0.6930000305175781,0.019528191536664963,Kevin De Bruyne,a,447,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Ivica Olic,Chipped
24353,62,MissedShots,0.7819999694824219,0.5659999847412109,0.033837269991636276,Daniel Caligiuri,a,157,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Kevin De Bruyne,Pass
24355,78,SavedShot,0.9159999847412109,0.4420000076293945,0.36155566573143005,Junior Malanda,a,4362,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Maximilian Arnold,Cross
24356,78,MissedShots,0.960999984741211,0.5220000076293946,0.6647063493728638,Junior Malanda,a,4362,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,,Rebound
24357,79,MissedShots,0.8569999694824219,0.625999984741211,0.06070106476545334,Daniel Caligiuri,a,157,OpenPlay,2014,RightFoot,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Kevin De Bruyne,TakeOn
24359,85,MissedShots,0.9,0.525,0.21352286636829376,Daniel Caligiuri,a,157,OpenPlay,2014,Head,5447,Bayern Munich,Wolfsburg,2,1,2014-08-22 19:30:00,Sebastian Jung,Cross
