Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-09 20:00:00,6192,Toulouse,Nice,2,3,10,9.8750,10,9.9622,10,10.0378
2014-08-16 19:00:00,6198,Toulouse,Lyon,2,1,9.875,10.0000,9.9622,9.8747,10.0378,10.1253
2014-08-23 19:00:00,6211,Toulouse,SC Bastia,0,1,10.0,9.8750,9.8747,9.8911,10.1253,10.1089
2014-08-30 19:00:00,6218,Toulouse,Evian Thonon Gaillard,1,0,9.875,9.5625,9.8911,9.3638,10.1089,9.7612
2014-09-13 19:00:00,6148,Toulouse,Reims,0,2,9.5625,9.0000,9.3638,9.6134,9.7612,8.8866
2014-09-20 19:00:00,6160,Toulouse,Caen,3,3,9.0,9.1094,9.6134,10.4673,8.8866,8.2515
2014-09-23 20:00:00,6166,Toulouse,Rennes,3,0,9.1094,10.4844,10.4673,11.0515,8.2515,9.6673
2014-09-27 16:00:00,6176,Toulouse,Paris Saint Germain,1,1,10.4844,10.8907,11.0515,11.4971,9.6673,10.0342
2014-10-05 13:00:00,6120,Toulouse,Saint-Etienne,1,0,10.8907,11.2149,11.4971,11.4518,10.0342,10.4779
2014-10-19 13:00:00,6131,Toulouse,Marseille,0,2,11.2149,11.2325,11.4518,11.7407,10.4779,10.7241
2014-10-24 19:30:00,6134,Toulouse,Lens,0,2,11.2325,9.9759,11.7407,10.8956,10.7241,9.5560
2014-11-02 16:00:00,6083,Toulouse,Bordeaux,1,2,9.9759,9.4495,10.8956,10.4585,9.556,9.1903
2014-11-08 19:00:00,6087,Toulouse,Metz,3,0,9.4495,9.9214,10.4585,10.3793,9.1903,9.4632
2014-11-23 16:00:00,6102,Toulouse,Montpellier,0,2,9.9214,9.6035,10.3793,10.3686,9.4632,9.3380
2014-11-29 19:00:00,6108,Toulouse,Lorient,2,3,9.6035,9.1126,10.3686,10.1468,9.338,8.8279
2014-12-02 18:00:00,6037,Toulouse,Nantes,2,1,9.1126,9.7093,10.1468,10.3410,8.8279,9.5771
2014-12-05 19:30:00,6046,Toulouse,Monaco,0,2,9.7093,9.2227,10.341,10.0084,9.5771,9.4365
2014-12-14 16:00:00,6064,Toulouse,Lille,0,3,9.2227,8.5435,10.0084,9.5173,9.4365,9.3192
2014-12-20 19:00:00,6071,Toulouse,Guingamp,1,1,8.5435,8.7636,9.5173,9.7319,9.3192,9.5447
2015-01-11 16:00:00,6006,Toulouse,Lyon,0,3,8.7636,8.6463,9.7319,10.1122,9.5447,9.6798
2015-01-17 19:00:00,6012,Toulouse,SC Bastia,1,1,8.6463,8.8949,10.1122,10.2375,9.6798,10.0518
2015-01-25 13:00:00,6024,Toulouse,Evian Thonon Gaillard,0,1,8.8949,8.9546,10.2375,10.7718,10.0518,9.8869
2015-01-31 19:00:00,6033,Toulouse,Reims,1,0,8.9546,9.1628,10.7718,10.9290,9.8869,9.8961
2015-02-07 19:00:00,5967,Toulouse,Caen,0,2,9.1628,9.2448,10.929,11.1825,9.8961,10.3066
2015-02-14 19:00:00,5976,Toulouse,Rennes,2,1,9.2448,9.2128,11.1825,10.9651,10.3066,10.2100
2015-02-21 16:00:00,5983,Toulouse,Paris Saint Germain,1,3,9.2128,9.3181,10.9651,11.3487,10.21,10.5370
2015-02-28 19:00:00,5997,Toulouse,Saint-Etienne,1,1,9.3181,9.2475,11.3487,11.1250,10.537,10.6195
2015-03-06 19:30:00,5930,Toulouse,Marseille,1,6,9.2475,7.8894,11.125,10.9314,10.6195,9.3469
2015-03-14 19:00:00,5946,Toulouse,Lens,0,1,7.8894,7.5653,10.9314,10.8434,9.3469,9.0367
2015-03-21 19:00:00,5954,Toulouse,Bordeaux,2,1,7.5653,8.2856,10.8434,11.2198,9.0367,9.8508
2015-04-04 19:00:00,5890,Toulouse,Metz,2,3,8.2856,8.3254,11.2198,11.4711,9.8508,9.9291
2015-04-12 16:00:00,5898,Toulouse,Montpellier,1,0,8.3254,8.8932,11.4711,11.8807,9.9291,10.4050
2015-04-18 19:00:00,5907,Toulouse,Lorient,1,0,8.8932,9.4466,11.8807,12.4295,10.405,10.7129
2015-04-25 19:00:00,5921,Toulouse,Nantes,1,1,9.4466,9.5487,12.4295,12.6064,10.7129,10.7401
2015-05-03 16:00:00,5853,Toulouse,Monaco,1,4,9.5487,9.3029,12.6064,12.7696,10.7401,10.8354
2015-05-09 19:00:00,5859,Toulouse,Lille,3,2,9.3029,9.5291,12.7696,12.8240,10.8354,10.9834
2015-05-16 20:00:00,5868,Toulouse,Guingamp,1,2,9.5291,9.6934,12.824,13.5194,10.9834,10.8666
2015-05-23 20:00:00,5883,Toulouse,Nice,2,3,9.6934,9.1469,13.5194,13.1481,10.8666,10.3949
2015-08-09 19:00:00,1876,Toulouse,Saint-Etienne,2,1,9.1469,9.6683,13.1481,13.3083,10.3949,11.0274
2015-08-15 22:00:00,1884,Toulouse,Caen,0,1,9.6683,9.8761,13.3083,13.6641,11.0274,11.3371
2015-08-22 22:00:00,1893,Toulouse,Monaco,1,1,9.8761,10.0641,13.6641,13.9994,11.3371,11.3779
2015-08-29 22:00:00,1905,Toulouse,Rennes,1,3,10.0641,9.6232,13.9994,13.9313,11.3779,11.0643
2015-09-12 22:00:00,1913,Toulouse,Reims,2,2,9.6232,9.7541,13.9313,14.4325,11.0643,10.8249
2015-09-20 16:00:00,1925,Toulouse,Bordeaux,1,1,9.7541,10.1075,14.4325,14.6411,10.8249,11.3231
2015-09-23 23:00:00,1936,Toulouse,Marseille,1,1,10.1075,10.4248,14.6411,15.0120,11.3231,11.5867
2015-09-26 22:00:00,1941,Toulouse,SC Bastia,0,3,10.4248,9.6895,15.012,14.8659,11.5867,11.0123
2015-10-03 22:00:00,1953,Toulouse,GFC Ajaccio,2,2,9.6895,9.5980,14.8659,14.7343,11.0123,10.9610
