Dátum,Meccs-Id,Fő-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Meccs-Előtti-PR,Meccs-Utáni-PR,Meccs-Előtti-xgPR,Meccs-Utáni-xgPR,Meccs-Előtti-Mixed_PR,Meccs-Utáni-Mixed_PR
2014-08-31 19:45:00,5153,Palermo,Sampdoria,1,1,10,9.8750,10,9.9049,10,9.8451
2014-09-15 19:45:00,5118,Palermo,Verona,1,2,9.875,9.7500,9.9049,9.8505,9.8451,9.8995
2014-09-21 19:45:00,5128,Palermo,Inter,1,1,9.75,9.6875,9.8505,9.8149,9.8995,9.8101
2014-09-24 19:45:00,5135,Palermo,Napoli,3,3,9.6875,9.8750,9.8149,9.8971,9.8101,10.1029
2014-09-29 20:00:00,5148,Palermo,Lazio,0,4,9.875,8.8594,9.8971,9.6654,10.1029,9.3034
2014-10-05 11:30:00,5071,Palermo,Empoli,0,3,8.8594,8.2032,9.6654,9.3407,9.3034,9.0656
2014-10-19 14:00:00,5082,Palermo,Cesena,2,1,8.2032,8.3868,9.3407,9.2405,9.0656,9.2830
2014-10-26 14:00:00,5093,Palermo,Juventus,0,2,8.3868,8.9688,9.2405,9.9657,9.283,10.2219
2014-10-29 19:45:00,5102,Palermo,Chievo,1,0,8.9688,9.2696,9.9657,10.2618,10.2219,10.2774
2014-11-02 19:45:00,5037,Palermo,AC Milan,2,0,9.2696,10.3672,10.2618,10.9917,10.2774,11.2428
2014-11-09 14:00:00,5046,Palermo,Udinese,1,1,10.3672,10.3037,10.9917,11.3092,11.2428,10.7983
2014-11-24 19:45:00,5059,Palermo,Genoa,1,1,10.3037,10.6450,11.3092,11.6678,10.7983,11.1224
2014-11-30 14:00:00,5064,Palermo,Parma,2,1,10.645,10.1683,11.6678,10.9467,11.1224,10.6400
2014-12-06 19:45:00,5002,Palermo,Torino,2,2,10.1683,9.9497,10.9467,10.5455,10.64,10.6041
2014-12-13 17:00:00,5010,Palermo,Sassuolo,2,1,9.9497,10.0908,10.5455,10.6954,10.6041,10.4864
2014-12-21 14:00:00,5027,Palermo,Atalanta,3,3,10.0908,10.1703,10.6954,10.5417,10.4864,10.7992
2015-01-06 14:00:00,4960,Palermo,Cagliari,5,0,10.1703,10.8322,10.5417,10.5062,10.7992,10.9086
2015-01-11 14:00:00,4972,Palermo,Fiorentina,3,4,10.8322,11.0832,10.5062,10.7145,10.9086,11.4524
2015-01-17 19:45:00,4978,Palermo,Roma,1,1,11.0832,10.9176,10.7145,10.5754,11.4524,11.2603
2015-01-25 14:00:00,4989,Palermo,Sampdoria,1,1,10.9176,10.7666,10.5754,10.3796,11.2603,11.1540
2015-02-01 14:00:00,4924,Palermo,Verona,2,1,10.7666,10.4597,10.3796,10.0442,11.154,10.6257
2015-02-08 19:45:00,4934,Palermo,Inter,0,3,10.4597,9.7509,10.0442,10.1298,10.6257,9.8725
2015-02-14 19:45:00,4938,Palermo,Napoli,3,1,9.7509,10.1462,10.1298,10.1622,9.8725,10.1307
2015-02-22 14:00:00,4950,Palermo,Lazio,1,2,10.1462,9.9464,10.1622,10.1671,10.1307,9.9763
2015-03-01 14:00:00,4882,Palermo,Empoli,0,0,9.9464,9.8389,10.1671,10.0530,9.9763,9.8754
2015-03-08 11:30:00,4891,Palermo,Cesena,0,0,9.8389,9.8478,10.053,10.1180,9.8754,9.8281
2015-03-14 17:00:00,4899,Palermo,Juventus,0,1,9.8478,9.6439,10.118,10.0984,9.8281,9.6899
2015-03-21 17:00:00,4909,Palermo,Chievo,0,1,9.6439,9.3265,10.0984,9.8991,9.6899,9.5044
2015-04-04 14:00:00,4832,Palermo,AC Milan,1,2,9.3265,9.0351,9.8991,9.8849,9.5044,9.1858
2015-04-12 14:00:00,4846,Palermo,Udinese,3,1,9.0351,9.8317,9.8849,10.5347,9.1858,9.6292
2015-04-19 14:00:00,4856,Palermo,Genoa,2,1,9.8317,10.1110,10.5347,10.8023,9.6292,9.6703
2015-04-26 14:00:00,4864,Palermo,Parma,0,1,10.111,9.9311,10.8023,11.0442,9.6703,9.3186
2015-04-29 19:45:00,4874,Palermo,Torino,2,2,9.9311,9.7569,11.0442,11.2254,9.3186,8.7889
2015-05-02 19:45:00,4780,Palermo,Sassuolo,0,0,9.7569,9.7636,11.2254,11.5457,8.7889,8.4819
2015-05-10 14:00:00,4793,Palermo,Atalanta,2,3,9.7636,9.4177,11.5457,12.2340,8.4819,7.3517
2015-05-17 14:00:00,4802,Palermo,Cagliari,1,0,9.4177,9.9615,12.234,12.5969,7.3517,7.8264
2015-05-24 14:00:00,4814,Palermo,Fiorentina,2,3,9.9615,9.8083,12.5969,12.7042,7.8264,7.6628
2015-05-31 19:45:00,4823,Palermo,Roma,2,1,9.8083,10.2981,12.7042,13.5380,7.6628,7.5585
2015-08-23 22:45:00,554,Palermo,Genoa,1,0,10.2981,10.9943,13.538,14.1997,7.5585,8.0393
2015-08-30 22:45:00,565,Palermo,Udinese,1,0,10.9943,11.0657,14.1997,13.6601,8.0393,8.4717
2015-09-13 17:00:00,575,Palermo,Carpi,2,2,11.0657,10.5359,13.6601,13.2320,8.4717,7.8402
2015-09-19 22:45:00,582,Palermo,AC Milan,2,3,10.5359,10.2264,13.232,13.1853,7.8402,7.5179
2015-09-23 22:45:00,593,Palermo,Sassuolo,0,1,10.2264,9.8507,13.1853,12.9913,7.5179,7.2105
2015-09-27 17:00:00,606,Palermo,Torino,1,2,9.8507,10.0351,12.9913,13.3763,7.2105,7.4443
2015-10-04 17:00:00,614,Palermo,Roma,2,4,10.0351,9.6532,13.3763,13.3067,7.4443,7.2501
2015-10-18 14:30:00,623,Palermo,Bologna,1,0,9.6532,9.7214,13.3067,13.1103,7.2501,7.3330
2015-10-24 22:45:00,633,Palermo,Inter,1,1,9.7214,9.7131,13.1103,12.8550,7.333,7.5718
2015-10-28 23:45:00,645,Palermo,Napoli,0,2,9.7131,9.9772,12.855,13.4099,7.5718,8.0451
2015-11-03 00:00:00,660,Palermo,Empoli,0,1,9.9772,9.6765,13.4099,13.4282,8.0451,7.6755
2015-11-08 18:00:00,665,Palermo,Chievo,1,0,9.6765,9.7622,13.4282,13.1759,7.6755,7.8493
2015-11-22 18:00:00,674,Palermo,Lazio,1,1,9.7622,9.9633,13.1759,13.1584,7.8493,8.2690
2015-11-29 23:45:00,688,Palermo,Juventus,0,3,9.9633,9.3696,13.1584,13.0287,8.269,7.9613
