Dátum,Meccs-ID,Hazai-Csapat,Hazai-Gól,Vendég-Gól,Vendég csapat
2021-10-16 19:00:00,17223,(H) Real Sociedad,1,0,(V) Mallorca,0.35977,0.404506,10.453,9.270,9.441,10.536,9.404,9.801,10.075,9.727,9.700
2021-10-23 12:00:00,17228,(H) Valencia,2,2,(V) Mallorca,0.807566,1.47094,10.121,9.441,9.736,10.279,9.801,9.880,10.065,9.700,10.082
2021-10-27 17:00:00,17245,(H) Mallorca,1,1,(V) Sevilla,2.27366,1.42068,10.839,9.736,9.887,10.435,9.880,10.107,10.433,10.082,9.832
2021-10-31 13:00:00,17254,(H) Cadiz,1,1,(V) Mallorca,1.03662,1.80233,9.612,9.887,9.943,9.665,10.107,9.930,9.979,9.832,10.185
2021-11-07 17:30:00,17260,(H) Mallorca,2,2,(V) Elche,2.04894,0.679919,10.017,9.943,9.836,9.477,9.930,10.034,10.497,10.185,9.796
2021-11-22 20:00:00,17274,(H) Rayo Vallecano,3,1,(V) Mallorca,0.827606,1.94957,10.543,9.836,9.638,9.813,10.034,9.823,10.772,9.796,9.945
2021-11-27 17:30:00,17279,(H) Mallorca,0,0,(V) Getafe,0.472696,0.739333,10.666,9.638,9.770,9.542,9.823,9.561,11.084,9.945,10.171
2021-12-04 17:30:00,17286,(H) Atletico Madrid,1,2,(V) Mallorca,0.775913,2.07045,11.358,9.770,10.542,11.379,9.561,9.817,10.099,10.171,10.852
2021-12-10 20:00:00,17299,(H) Mallorca,0,0,(V) Celta Vigo,0.898098,1.33476,10.129,10.542,10.314,9.961,9.817,9.619,10.019,10.852,10.628
2021-12-19 13:00:00,17309,(H) Granada,4,1,(V) Mallorca,1.08613,2.71538,9.796,10.314,9.559,9.676,9.619,9.351,10.258,10.628,10.318
,
Utolsó 10 meccsen szerzett góljai:,10:10,Utolsó 10 meccsen kapott góljai:,15:10
Meccsenkénti átlag szerzett gólok:,1.0,Meccsenkénti átlag kapott gólok:,1.5
,
2019-12-07 20:00:00,12173,Barcelona,5,2,Mallorca
2020-06-13 20:00:00,12297,Mallorca,0,4,Barcelona
